"0","0.29547536508081507","0.07097895382427985","0.060633602259104316","-0.00493177051025593"
"1","0.23697207974330997","0.1358698128789003","0.13370692905097345","-0.004963817491286767"
"2","0.22603626000858226","0.2241513328142249","0.21645189244352567","-0.0043495877782785165"
"3","0.21871835231666162","0.31972147458320865","0.3105365259719014","-0.004109007030743738"
"4","0.2047045105971353","0.4488594933396819","0.4262699219248382","-0.00348745312325698"
"5","0.19074535898160844","0.5692565039173486","0.5363691279255948","-0.0031076394505248333"
"6","0.18178110628573652","0.6167540249337581","0.5826208385865334","-0.0030379036752313216"
"7","0.1686145402275758","0.6782693659639083","0.6569439366435906","-0.0026208248596266753"
"8","0.16320258292848663","0.7093359962364153","0.6863508943394822","-0.0023354487370730046"
"9","0.15350613184632134","0.7386812727345667","0.7225192441247319","-0.002250811780329358"
"10","0.14830758771455357","0.7697202488636465","0.7573697962228526","-0.0021133675561541255"
"11","0.13956817625689827","0.7919011591486849","0.7831661510589957","-0.0018802025069827475"
"12","0.13855577195655402","0.803191210493187","0.7969288122699998","-0.0016954255740886867"
"13","0.13062701657098613","0.8262493895198109","0.8194503782151242","-0.001683544332618436"
"14","0.12658563952512594","0.8363109307941444","0.8293680095578538","-0.0015286707366000498"
"15","0.11956237882433139","0.8546828489772157","0.8512574098968142","-0.0011014704628061805"
"16","0.1207853737565364","0.8607287357537963","0.8562211944186372","-0.0011437467067592357"
"17","0.11443131560592523","0.8735475295540914","0.8714858029750916","-0.0011049215885775335"
"18","0.10738453540326542","0.8858365514145191","0.8842276685298416","-0.0006457639783849692"
"19","0.10521257114605637","0.8914487716779543","0.889614514385771","-0.0008483958246671181"
